N_Identificador;IBGE;q33_3;q33_9;q33_10;q33_11;q33_12;q33_13;q33_14;q33_15_1;q33_15_2;IBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;DataCenso;DataCenso_2024;Faixas_etarias;d33_9;d33_11;d33_9bin1;d33_9bin2;d33_9bin3;d33_10bin1;d33_10bin2;d33_10bin3;d33_10bin4;d33_10bin5;d33_11bin1;d33_11bin2;d33_11bin3;d33_11bin4;d33_15_1_1bin_Gestão;d33_15_1_1bin_PopRua;d33_15_1_1bin_Abordagem;d33_15_1_1bin_Cadastramento;d33_15_1_1bin_Outros;d33_15_2_1bin_Gestão;d33_15_2_1bin_PopRua;d33_15_2_1bin_Abordagem;d33_15_2_1bin_Cadastramento;d33_15_2_1bin_Outros;Gestao;PopRua;Abordagem;Cadastramento;Outros;d33_9bin1_sum;d33_9bin2_sum;d33_9bin3_sum;d33_10bin1_sum;d33_10bin2_sum;d33_10bin3_sum;d33_10bin4_sum;d33_10bin5_sum;d33_11bin1_sum;d33_11bin2_sum;d33_11bin3_sum;d33_11bin4_sum;nu_trabalhadores;d33_15_1_1bin_Gestão_sum;d33_15_1_1bin_PopRua_sum;d33_15_1_1bin_Abordagem_sum;d33_15_1_1bin_Cadastramento_sum;d33_15_1_1bin_Outros_sum;d33_15_2_1bin_Gestão_sum;d33_15_2_1bin_PopRua_sum;d33_15_2_1bin_Abordagem_sum;d33_15_2_1bin_Cadastramento_sum;d33_15_2_1bin_Outros_sum
23129097932;231290; Masculino; Médio Completo; Sem formação profissional; Terceirizado; Outros; De 31 a 40 horas semanais;7/8/2024; Outros; Outros;2312908;Ceará;Região Nordeste;Sobral;2068,474;CE;203023;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ;Outros; ; ; ; ;Outros; ; ; ; ;1;4;12;12;2;3;0;1;2;3;0;1;24;28;5;4;3; ;12; ;3;4; ;17
23129097932;231290; Masculino; Médio Completo; Profissional de nível médio; Terceirizado; Outros; De 31 a 40 horas semanais;4/1/2023; Outros; Outros;2312908;Ceará;Região Nordeste;Sobral;2068,474;CE;203023;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ;Outros; ; ; ; ;Outros; ; ; ; ;1;4;12;12;2;3;0;1;2;3;0;1;24;28;5;4;3; ;12; ;3;4; ;17
23129097932;231290; Feminino; Superior Completo; Sem formação profissional; Terceirizado; Apoio Administrativo; De 31 a 40 horas semanais;11/1/2023; Atividades de gestão (administrativo); Outros;2312908;Ceará;Região Nordeste;Sobral;2068,474;CE;203023;Grande;completo;31.08.2024;8/31/2024;61 a 100 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ;Outros;1; ; ; ;1;4;12;12;2;3;0;1;2;3;0;1;24;28;5;4;3; ;12; ;3;4; ;17
24032597564;240325; Feminino; Médio Incompleto; Sem formação profissional; Terceirizado; Apoio Administrativo; De 11 a 20 horas semanais;10/8/2024; ; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Médio Incompleto; Sem formação profissional; Terceirizado; Apoio Administrativo; De 11 a 20 horas semanais;6/19/2024; ; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Mestrado; Assistente Social; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;12/28/2020; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Superior Completo; Psicóloga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;1/9/2023; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Superior Completo; Assistente Social; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;9/30/2020; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Médio Completo; Profissional de nível médio; Servidor Estatutário; Educador(a) Social; De 31 a 40 horas semanais;10/8/2020; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Masculino; Médio Completo; Profissional de nível médio; Terceirizado; Serviços Gerais; De 41 a 44 horas semanais;2/19/2019; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Médio Completo; Profissional de nível médio; Servidor Estatutário; Educador(a) Social; De 31 a 40 horas semanais;1/7/2020; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Fundamental Incompleto; Sem formação profissional; Terceirizado; Serviços Gerais; De 41 a 44 horas semanais;10/30/2024; ; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Médio Completo; Profissional de nível médio; Comissionado; Outros; De 31 a 40 horas semanais;10/16/2024; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ; ; ; ; ; ;Comissionado; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Masculino; Médio Completo; Profissional de nível médio; Terceirizado; Outros; De 41 a 44 horas semanais;3/24/2020; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Médio Completo; Profissional de nível médio; Terceirizado; Serviços Gerais; De 41 a 44 horas semanais;3/11/2020; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Superior Completo; Pedagoga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;9/2/2024; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Masculino; Fundamental Completo; Sem formação profissional; Terceirizado; Serviços Gerais; De 41 a 44 horas semanais;10/14/2020; ; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Médio Completo; Profissional de nível médio; Terceirizado; Outros; De 41 a 44 horas semanais;4/6/2021; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Fundamental Incompleto; Sem formação profissional; Terceirizado; Serviços Gerais; De 41 a 44 horas semanais;6/2/2021; ; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Masculino; Médio Completo; Profissional de nível médio; Terceirizado; Outros; De 41 a 44 horas semanais;2/11/2020; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Masculino; Superior Completo; Outra(o) profissional de nível superior; Servidor Estatutário; Educador(a) Social; De 31 a 40 horas semanais;5/5/2022; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Masculino; Médio Completo; Profissional de nível médio; Terceirizado; Outros; De 41 a 44 horas semanais;7/9/2020; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Superior Completo; Pedagoga(o); Comissionado; Coordenador(a); De 31 a 40 horas semanais;1/5/2024; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Comissionado; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ;Comissionado; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Feminino; Médio Completo; Profissional de nível médio; Comissionado; Apoio Administrativo; De 31 a 40 horas semanais;1/8/2024; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ; ; ; ; ; ;Comissionado; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24032597564;240325; Masculino; Médio Completo; Profissional de nível médio; Terceirizado; Outros; De 41 a 44 horas semanais;3/20/2023; Serviço Especializado para Pessoas em Situação de Rua; ;2403251;Rio Grande do Norte;Região Nordeste;Parnamirim;124,006;RN;252716;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;5;11;6;2;2;0;0;1;7;0;3;12;22; ;17; ; ; ; ; ; ; ; 
24081096532;240810; Feminino; Médio Completo; Profissional de nível médio; Servidor Estatutário; Outros; De 31 a 40 horas semanais;10/18/2016; Atividades de gestão (administrativo); Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ;Outros;1; ; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Masculino; Médio Completo; Sem formação profissional; Terceirizado; Serviços Gerais; De 31 a 40 horas semanais;9/10/2024; Outros; ;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Superior Completo; Psicóloga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;8/1/2016; Serviço Especializado para Pessoas em Situação de Rua; Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Masculino; Mestrado; Psicóloga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;7/22/2016; Serviço Especializado para Pessoas em Situação de Rua; Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Especialização; Pedagoga(o); Servidor Estatutário; Educador(a) Social; De 21 a 30 horas semanais;12/13/2017; Serviço Especializado para Pessoas em Situação de Rua; Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Masculino; Médio Completo; Sem formação profissional; Terceirizado; Serviços Gerais; De 31 a 40 horas semanais;5/22/2023; Outros; ;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Masculino; Médio Completo; Profissional de nível médio; Servidor Estatutário; Apoio Administrativo; De 21 a 30 horas semanais;4/2/2020; Atividades de gestão (administrativo); Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ;Outros;1; ; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Superior Incompleto; Profissional de nível médio; Comissionado; Outros; De 31 a 40 horas semanais;10/26/2022; Atividades de gestão (administrativo); Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Comissionado; ;Nível Médio; ; ; ; ; ; ; ; ;Comissionado; ;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ;Outros;1; ; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Masculino; Médio Completo; Sem formação profissional; Terceirizado; Serviços Gerais; De 31 a 40 horas semanais;6/12/2024; Outros; ;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ;Outros; ; ; ; ; ; ; ; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Masculino; Especialização; Assistente Social; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;7/20/2016; Serviço Especializado para Pessoas em Situação de Rua; Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Especialização; Assistente Social; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;6/23/2017; Serviço Especializado para Pessoas em Situação de Rua; Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Fundamental Incompleto; Sem formação profissional; Terceirizado; Serviços Gerais; De 31 a 40 horas semanais;2/29/2016; ; ;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Fundamental Incompleto; Sem formação profissional; Terceirizado; Serviços Gerais; De 31 a 40 horas semanais;12/27/2020; ; ;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Superior Completo; Outra(o) profissional de nível superior; Servidor Estatutário; Outros; De 21 a 30 horas semanais;12/11/2017; Serviço Especializado para Pessoas em Situação de Rua; Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Médio Completo; Profissional de nível médio; Servidor Estatutário; Educador(a) Social; De 21 a 30 horas semanais;7/28/2016; Atividades de gestão (administrativo); Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ;Outros;1; ; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Especialização; Assistente Social; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;6/23/2017; Serviço Especializado para Pessoas em Situação de Rua; Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Superior Completo; Psicóloga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;1/2/2018; Serviço Especializado para Pessoas em Situação de Rua; Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
24081096532;240810; Feminino; Superior Completo; Contador; Servidor Estatutário; Apoio Administrativo; De 21 a 30 horas semanais;3/30/2020; Atividades de gestão (administrativo); Outros;2408102;Rio Grande do Norte;Região Nordeste;Natal;167,401;RN;751300;Grande;completo;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ;Outros;1; ; ; ;1;3;7;12;2;4;0;1;3;14;0;2;6;22;5;11; ; ;3; ; ; ; ;16
